sim_id,pity_threshold,player_type,tier,drop_rate,tier_revenue_contribution
142,150,Casual,Common,0.5,0.6901333943949242
142,150,Casual,Rare,0.15,4.646656675754051
142,150,Casual,Epic,0.04,3.334228740811323
142,150,Casual,Legendary,0.01,9.417139034571523
143,150,Whale,Common,0.5,0.17853757048488175
143,150,Whale,Rare,0.15,2.4220259593416587
143,150,Whale,Epic,0.04,8.79494378022882
143,150,Whale,Legendary,0.01,16.67128849151646
143,150,Casual,Common,0.5,1.8025069745791353
143,150,Casual,Rare,0.15,2.0644765763583828
143,150,Casual,Epic,0.04,4.584965084990272
143,150,Casual,Legendary,0.01,32.45051713871309
144,150,Whale,Common,0.5,1.4333307525483872
144,150,Whale,Rare,0.15,4.698549922372454
144,150,Whale,Epic,0.04,2.7630199306473373
144,150,Whale,Legendary,0.01,13.219518213363699
144,150,Casual,Common,0.5,1.107680609557603
144,150,Casual,Rare,0.15,13.557267040061072
144,150,Casual,Epic,0.04,13.246953784270511
144,150,Casual,Legendary,0.01,26.23017160998883
145,150,Whale,Common,0.5,0.2622958941192208
145,150,Whale,Rare,0.15,6.808049899630311
145,150,Whale,Epic,0.04,7.391823923071701
145,150,Whale,Legendary,0.01,5.24220082020578
145,150,Casual,Common,0.5,0.8539992137957024
145,150,Casual,Rare,0.15,3.670039268479075
145,150,Casual,Epic,0.04,12.914800725803836
145,150,Casual,Legendary,0.01,31.035276941097838
146,150,Whale,Common,0.5,0.20713612526328284
146,150,Whale,Rare,0.15,13.814514307209933
146,150,Whale,Epic,0.04,10.561694000411478
146,150,Whale,Legendary,0.01,151.552100303706
146,150,Casual,Common,0.5,1.094028077747371
146,150,Casual,Rare,0.15,6.166926865387872
146,150,Casual,Epic,0.04,7.716584862830066
146,150,Casual,Legendary,0.01,6.191001377591546
147,150,Whale,Common,0.5,0.31232987710638443
147,150,Whale,Rare,0.15,6.372248383689712
147,150,Whale,Epic,0.04,3.4003020365442254
147,150,Whale,Legendary,0.01,9.363392541927206
147,150,Casual,Common,0.5,0.14422759513572508
147,150,Casual,Rare,0.15,4.020501476443876
147,150,Casual,Epic,0.04,5.836873277141739
147,150,Casual,Legendary,0.01,27.276357557563298
148,150,Whale,Common,0.5,0.2290814602850733
148,150,Whale,Rare,0.15,2.3443127696661765
148,150,Whale,Epic,0.04,13.60489211109421
148,150,Whale,Legendary,0.01,69.81520839389162
148,150,Casual,Common,0.5,2.307573350822972
148,150,Casual,Rare,0.15,5.6813236551628075
148,150,Casual,Epic,0.04,6.5042047032479955
148,150,Casual,Legendary,0.01,6.568914572734197
149,150,Whale,Common,0.5,0.24863858039818185
149,150,Whale,Rare,0.15,0.20771981496371575
149,150,Whale,Epic,0.04,9.624774143540568
149,150,Whale,Legendary,0.01,23.759989110086195
149,150,Casual,Common,0.5,0.6492891472019754
149,150,Casual,Rare,0.15,7.387216824307661
149,150,Casual,Epic,0.04,5.681642233609815
149,150,Casual,Legendary,0.01,151.7410523120716
150,150,Whale,Common,0.5,0.09990604306711054
150,150,Whale,Rare,0.15,0.30047357346939446
150,150,Whale,Epic,0.04,2.4797272483983166
150,150,Whale,Legendary,0.01,7.147094275890945
150,150,Casual,Common,0.5,0.7142457919508057
150,150,Casual,Rare,0.15,2.465894325861781
150,150,Casual,Epic,0.04,13.980229318943739
150,150,Casual,Legendary,0.01,18.965738272162536
151,150,Whale,Common,0.5,1.7824745146104057
151,150,Whale,Rare,0.15,0.7011337860987266
151,150,Whale,Epic,0.04,1.914316787186817
151,150,Whale,Legendary,0.01,254.3395746596267
151,150,Casual,Common,0.5,0.40847666319116643
151,150,Casual,Rare,0.15,38.337428846860064
151,150,Casual,Epic,0.04,29.3168808720874
151,150,Casual,Legendary,0.01,73.4539983241174
152,150,Whale,Common,0.5,0.22650796579905375
152,150,Whale,Rare,0.15,1.93719362096722
152,150,Whale,Epic,0.04,4.508261793781513
152,150,Whale,Legendary,0.01,71.26823836867963
152,150,Casual,Common,0.5,0.9438688140296753
152,150,Casual,Rare,0.15,1.3886554340020074
152,150,Casual,Epic,0.04,13.794530385003467
152,150,Casual,Legendary,0.01,21.459464025418033
153,150,Whale,Common,0.5,0.11313962424953668
153,150,Whale,Rare,0.15,0.6994580301928106
153,150,Whale,Epic,0.04,13.410411991439162
153,150,Whale,Legendary,0.01,33.88626822010489
153,150,Casual,Common,0.5,0.17530374833447096
153,150,Casual,Rare,0.15,3.141131569461731
153,150,Casual,Epic,0.04,14.010375144172931
153,150,Casual,Legendary,0.01,88.05977402805763
154,150,Whale,Common,0.5,0.23176356505993115
154,150,Whale,Rare,0.15,1.4594848500748778
154,150,Whale,Epic,0.04,8.792571128070906
154,150,Whale,Legendary,0.01,103.90840891907365
154,150,Casual,Common,0.5,1.7555157831999078
154,150,Casual,Rare,0.15,1.1778799096959296
154,150,Casual,Epic,0.04,14.683667628978915
154,150,Casual,Legendary,0.01,32.649542748918286
155,150,Whale,Common,0.5,0.478643921742697
155,150,Whale,Rare,0.15,0.9588068869580586
155,150,Whale,Epic,0.04,13.54914977601171
155,150,Whale,Legendary,0.01,20.440349339968485
155,150,Casual,Common,0.5,1.733901888107228
155,150,Casual,Rare,0.15,7.056859611447455
155,150,Casual,Epic,0.04,11.46931078510993
155,150,Casual,Legendary,0.01,6.607124204728321
155,150,F2P,Common,0.5,0.0
155,150,F2P,Rare,0.15,0.0
155,150,F2P,Epic,0.04,0.0
155,150,F2P,Legendary,0.01,0.0
156,150,Whale,Common,0.5,0.12108182383948865
156,150,Whale,Rare,0.15,12.06350138222512
156,150,Whale,Epic,0.04,3.709569228084061
156,150,Whale,Legendary,0.01,14.619136944647401
156,150,Casual,Common,0.5,5.786077452446525
156,150,Casual,Rare,0.15,5.652024629298539
156,150,Casual,Epic,0.04,9.775502744795999
156,150,Casual,Legendary,0.01,15.295601030265784
157,150,Whale,Common,0.5,0.05631245287243658
157,150,Whale,Rare,0.15,0.7492293333501593
157,150,Whale,Epic,0.04,3.713236560804748
157,150,Whale,Legendary,0.01,68.20993774448776
157,150,Casual,Common,0.5,0.4974216959367316
157,150,Casual,Rare,0.15,1.7299429038536482
157,150,Casual,Epic,0.04,11.940012483454113
157,150,Casual,Legendary,0.01,15.594475225061496
158,150,Whale,Common,0.5,1.074691733797973
158,150,Whale,Rare,0.15,3.828206170569846
158,150,Whale,Epic,0.04,3.4069187713093374
158,150,Whale,Legendary,0.01,33.44952260483134
158,150,Casual,Common,0.5,0.42306988892270025
158,150,Casual,Rare,0.15,41.36218007582238
158,150,Casual,Epic,0.04,27.8877527442405
158,150,Casual,Legendary,0.01,172.3121490689258
159,150,Whale,Common,0.5,0.1268082180809311
159,150,Whale,Rare,0.15,2.268143902337201
159,150,Whale,Epic,0.04,6.012618460481944
159,150,Whale,Legendary,0.01,32.96352113178536
159,150,Casual,Common,0.5,4.5905095170651276
159,150,Casual,Rare,0.15,3.6335405216799437
159,150,Casual,Epic,0.04,59.14649940257138
159,150,Casual,Legendary,0.01,30.74624104257169
160,150,Whale,Common,0.5,0.31436661346635203
160,150,Whale,Rare,0.15,1.6615718002763662
160,150,Whale,Epic,0.04,7.274684661855353
160,150,Whale,Legendary,0.01,9.889662545306358
160,150,Casual,Common,0.5,1.4366561147818946
160,150,Casual,Rare,0.15,5.84058295495487
160,150,Casual,Epic,0.04,36.943961424615885
160,150,Casual,Legendary,0.01,178.51763004904947
161,150,Whale,Common,0.5,0.21179354017611632
161,150,Whale,Rare,0.15,0.8555385153977378
161,150,Whale,Epic,0.04,4.355397040920883
161,150,Whale,Legendary,0.01,14.947216325172954
161,150,Casual,Common,0.5,0.30272079194559215
161,150,Casual,Rare,0.15,8.79024436475944
161,150,Casual,Epic,0.04,75.69321310882097
161,150,Casual,Legendary,0.01,22.515226915501614
161,150,F2P,Common,0.5,2.274852146509104
161,150,F2P,Rare,0.15,0.5103156462129446
161,150,F2P,Epic,0.04,2.723989954422424
161,150,F2P,Legendary,0.01,4.899994318559203
162,150,Whale,Common,0.5,0.8576114206775884
162,150,Whale,Rare,0.15,1.2789833294411634
162,150,Whale,Epic,0.04,8.317032311492623
162,150,Whale,Legendary,0.01,38.08073840957595
162,150,Casual,Common,0.5,0.18115125521542694
162,150,Casual,Rare,0.15,0.20641349115066288
162,150,Casual,Epic,0.04,0.8764476720491233
162,150,Casual,Legendary,0.01,2.0809093118672157
163,150,Whale,Common,0.5,0.11635924754072909
163,150,Whale,Rare,0.15,0.5227972790498353
163,150,Whale,Epic,0.04,4.72377310597233
163,150,Whale,Legendary,0.01,19.12746973824553
163,150,Casual,Common,0.5,0.11667529416385672
163,150,Casual,Rare,0.15,7.161917068385484
163,150,Casual,Epic,0.04,30.028458085437663
163,150,Casual,Legendary,0.01,21.833492210273743
164,150,Whale,Common,0.5,0.6238887581152017
164,150,Whale,Rare,0.15,0.7145821547808261
164,150,Whale,Epic,0.04,7.476491040760852
164,150,Whale,Legendary,0.01,10.621118238204408
164,150,Casual,Common,0.5,0.3237133141095558
164,150,Casual,Rare,0.15,4.967209852684138
164,150,Casual,Epic,0.04,19.521828211802994
164,150,Casual,Legendary,0.01,122.69096474078776
165,150,Whale,Common,0.5,0.4641829510557119
165,150,Whale,Rare,0.15,0.9798493402781032
165,150,Whale,Epic,0.04,3.171734506253702
165,150,Whale,Legendary,0.01,87.65079349616272
165,150,Casual,Common,0.5,0.6552625186682263
165,150,Casual,Rare,0.15,1.6355694668782539
165,150,Casual,Epic,0.04,30.895973971276298
165,150,Casual,Legendary,0.01,90.0373718759836
166,150,Whale,Common,0.5,0.3139359892435136
166,150,Whale,Rare,0.15,0.3719976536851186
166,150,Whale,Epic,0.04,2.0751381680640018
166,150,Whale,Legendary,0.01,12.761495053369632
166,150,Casual,Common,0.5,1.894768274637777
166,150,Casual,Rare,0.15,3.8872860377837255
166,150,Casual,Epic,0.04,17.367407056528318
166,150,Casual,Legendary,0.01,117.08050896581719
167,150,Whale,Common,0.5,1.4580830483121134
167,150,Whale,Rare,0.15,0.27314877579994756
167,150,Whale,Epic,0.04,10.768696708987811
167,150,Whale,Legendary,0.01,35.665678917727156
167,150,Casual,Common,0.5,0.3865592394215343
167,150,Casual,Rare,0.15,0.8973583200885272
167,150,Casual,Epic,0.04,14.75852944700665
167,150,Casual,Legendary,0.01,90.06257659227742
168,150,Whale,Common,0.5,0.13354774198075683
168,150,Whale,Rare,0.15,0.6407501534351747
168,150,Whale,Epic,0.04,17.301703017117095
168,150,Whale,Legendary,0.01,48.05078876864935
168,150,Casual,Common,0.5,0.4923342145389265
168,150,Casual,Rare,0.15,1.060937692609139
168,150,Casual,Epic,0.04,5.204398255772157
168,150,Casual,Legendary,0.01,4.090355233113166
169,150,Whale,Common,0.5,0.13091523370405064
169,150,Whale,Rare,0.15,6.299195641181623
169,150,Whale,Epic,0.04,15.884054634811168
169,150,Whale,Legendary,0.01,41.060074253232216
169,150,Casual,Common,0.5,0.5186771398917479
169,150,Casual,Rare,0.15,2.8455225776434014
169,150,Casual,Epic,0.04,23.341073515088883
169,150,Casual,Legendary,0.01,18.363014853122642
170,150,Whale,Common,0.5,0.10724458919509033
170,150,Whale,Rare,0.15,1.5151906133696773
170,150,Whale,Epic,0.04,10.186742785991301
170,150,Whale,Legendary,0.01,94.68736807538758
170,150,Casual,Common,0.5,0.33698728744448364
170,150,Casual,Rare,0.15,11.859700752345459
170,150,Casual,Epic,0.04,16.013530915173412
170,150,Casual,Legendary,0.01,124.46230950196912
171,150,Whale,Common,0.5,0.2778000279250383
171,150,Whale,Rare,0.15,1.3027995675339845
171,150,Whale,Epic,0.04,3.359322005793044
171,150,Whale,Legendary,0.01,4.800607753829421
171,150,Casual,Common,0.5,1.7853231219234698
171,150,Casual,Rare,0.15,10.754410060052964
171,150,Casual,Epic,0.04,0.930027520477494
171,150,Casual,Legendary,0.01,4.869783640541847
172,150,Whale,Common,0.5,0.21792523520847942
172,150,Whale,Rare,0.15,3.6012360073786045
172,150,Whale,Epic,0.04,14.844614481707024
172,150,Whale,Legendary,0.01,37.98975552371235
172,150,Casual,Common,0.5,4.669437134444545
172,150,Casual,Rare,0.15,5.667229423580006
172,150,Casual,Epic,0.04,11.928479750028009
172,150,Casual,Legendary,0.01,12.451201709524549
173,150,Whale,Common,0.5,0.5009238628018223
173,150,Whale,Rare,0.15,1.6367250117787848
173,150,Whale,Epic,0.04,3.413078879519486
173,150,Whale,Legendary,0.01,34.46573746919373
173,150,Casual,Common,0.5,1.7757040284930747
173,150,Casual,Rare,0.15,13.440030734556965
173,150,Casual,Epic,0.04,25.66877632935638
173,150,Casual,Legendary,0.01,37.248029773707074
174,150,Whale,Common,0.5,0.3336238672500433
174,150,Whale,Rare,0.15,0.7161067716952095
174,150,Whale,Epic,0.04,13.233097030705142
174,150,Whale,Legendary,0.01,3.2520240056148264
174,150,Casual,Common,0.5,1.0921328352167963
174,150,Casual,Rare,0.15,0.17244127969948214
174,150,Casual,Epic,0.04,64.02725623755022
174,150,Casual,Legendary,0.01,87.16870460174216
175,150,Whale,Common,0.5,0.15041018827139047
175,150,Whale,Rare,0.15,1.316535537682433
175,150,Whale,Epic,0.04,5.098779453546548
175,150,Whale,Legendary,0.01,6.1696530192556835
175,150,Casual,Common,0.5,0.4690146005950352
175,150,Casual,Rare,0.15,8.819360012858994
175,150,Casual,Epic,0.04,5.179765835683418
175,150,Casual,Legendary,0.01,20.893667464638455
176,150,Whale,Common,0.5,0.29493669492804353
176,150,Whale,Rare,0.15,0.5498161113355432
176,150,Whale,Epic,0.04,29.942101408905003
176,150,Whale,Legendary,0.01,28.21191141967131
176,150,Casual,Common,0.5,0.2461865243989071
176,150,Casual,Rare,0.15,4.69485380031239
176,150,Casual,Epic,0.04,5.300777065707353
176,150,Casual,Legendary,0.01,50.20407457269891
177,150,Whale,Common,0.5,0.3778307904103817
177,150,Whale,Rare,0.15,2.465283765860067
177,150,Whale,Epic,0.04,8.983820434301665
177,150,Whale,Legendary,0.01,9.119383820758257
177,150,Casual,Common,0.5,0.8375018483348718
177,150,Casual,Rare,0.15,9.656701337654528
177,150,Casual,Epic,0.04,14.952569964548044
177,150,Casual,Legendary,0.01,173.44865374445823
178,150,Whale,Common,0.5,0.18112794830031098
178,150,Whale,Rare,0.15,6.35516810495293
178,150,Whale,Epic,0.04,13.85431062515945
178,150,Whale,Legendary,0.01,73.78599498952039
178,150,Casual,Common,0.5,0.6026353787596138
178,150,Casual,Rare,0.15,1.8435905134151327
178,150,Casual,Epic,0.04,41.70030053756571
178,150,Casual,Legendary,0.01,16.801770303826117
179,150,Whale,Common,0.5,2.1315254786637845
179,150,Whale,Rare,0.15,1.0563211161739388
179,150,Whale,Epic,0.04,10.351652208821564
179,150,Whale,Legendary,0.01,5.53509746932663
179,150,Casual,Common,0.5,1.360204636452509
179,150,Casual,Rare,0.15,10.616225189987661
179,150,Casual,Epic,0.04,20.70527419958992
179,150,Casual,Legendary,0.01,132.95318500047324
180,150,Whale,Common,0.5,0.24835772430671607
180,150,Whale,Rare,0.15,4.632120734425782
180,150,Whale,Epic,0.04,28.15229410681708
180,150,Whale,Legendary,0.01,29.60119953957946
180,150,Casual,Common,0.5,0.31275003016445385
180,150,Casual,Rare,0.15,9.838537326821742
180,150,Casual,Epic,0.04,15.379506619350414
180,150,Casual,Legendary,0.01,119.18239150613869
181,150,Whale,Common,0.5,0.23103948066103192
181,150,Whale,Rare,0.15,5.085013813434595
181,150,Whale,Epic,0.04,5.610966524456594
181,150,Whale,Legendary,0.01,3.5060136386227145
181,150,Casual,Common,0.5,2.9307807823964174
181,150,Casual,Rare,0.15,30.896824249522602
181,150,Casual,Epic,0.04,13.678288547786575
181,150,Casual,Legendary,0.01,12.26580060198014
182,150,Whale,Common,0.5,0.19479093300180458
182,150,Whale,Rare,0.15,0.8390289911883996
182,150,Whale,Epic,0.04,12.955766434049572
182,150,Whale,Legendary,0.01,33.09472060348733
182,150,Casual,Common,0.5,0.5311982271226602
182,150,Casual,Rare,0.15,1.6478802155005006
182,150,Casual,Epic,0.04,46.39836758514054
182,150,Casual,Legendary,0.01,34.4236818092974
183,150,Whale,Common,0.5,0.10345798937545635
183,150,Whale,Rare,0.15,6.329539283335391
183,150,Whale,Epic,0.04,7.38840367452367
183,150,Whale,Legendary,0.01,40.93677172944685
183,150,Casual,Common,0.5,0.605100964639304
183,150,Casual,Rare,0.15,0.9673827930216573
183,150,Casual,Epic,0.04,12.56531341692192
183,150,Casual,Legendary,0.01,25.013794267640147
184,150,Whale,Common,0.5,0.5209991072680571
184,150,Whale,Rare,0.15,1.1738845032453828
184,150,Whale,Epic,0.04,3.305741241743245
184,150,Whale,Legendary,0.01,209.98607482410227
184,150,Casual,Common,0.5,3.974810079820233
184,150,Casual,Rare,0.15,5.2163456385717915
184,150,Casual,Epic,0.04,13.452113961859878
184,150,Casual,Legendary,0.01,13.403849775640593
185,150,Whale,Common,0.5,0.5683563213992481
185,150,Whale,Rare,0.15,0.4509269741871883
185,150,Whale,Epic,0.04,4.623514537445195
185,150,Whale,Legendary,0.01,36.357133615997064
185,150,Casual,Common,0.5,0.8502046555717906
185,150,Casual,Rare,0.15,7.842441957491971
185,150,Casual,Epic,0.04,11.871698183605373
185,150,Casual,Legendary,0.01,91.58197488963167
186,150,Whale,Common,0.5,0.6882939461446491
186,150,Whale,Rare,0.15,1.1712457358851296
186,150,Whale,Epic,0.04,5.807376630274224
186,150,Whale,Legendary,0.01,23.855228018524926
186,150,Casual,Common,0.5,2.4598952545471042
186,150,Casual,Rare,0.15,1.9964416443579542
186,150,Casual,Epic,0.04,10.965918722509281
186,150,Casual,Legendary,0.01,20.953784178073914
187,150,Whale,Common,0.5,0.4782528585137965
187,150,Whale,Rare,0.15,3.4232051513739727
187,150,Whale,Epic,0.04,5.7409505427455
187,150,Whale,Legendary,0.01,90.87112425071905
187,150,Casual,Common,0.5,0.7780361321446921
187,150,Casual,Rare,0.15,1.0941982378299002
187,150,Casual,Epic,0.04,1.9180131849386695
187,150,Casual,Legendary,0.01,2.3104483346357987
188,150,Whale,Common,0.5,0.25680413831878907
188,150,Whale,Rare,0.15,4.438268698963139
188,150,Whale,Epic,0.04,24.291802456676297
188,150,Whale,Legendary,0.01,93.40542448924495
188,150,Casual,Common,0.5,0.6201802518601263
188,150,Casual,Rare,0.15,2.1758744541693607
188,150,Casual,Epic,0.04,15.453396615246229
188,150,Casual,Legendary,0.01,34.17402323860987
189,150,Whale,Common,0.5,0.08480775022407253
189,150,Whale,Rare,0.15,1.3595975852129867
189,150,Whale,Epic,0.04,3.8283560021437255
189,150,Whale,Legendary,0.01,215.49359522712626
189,150,Casual,Common,0.5,0.11169061761099308
189,150,Casual,Rare,0.15,1.0437696524713214
189,150,Casual,Epic,0.04,23.911716230392614
189,150,Casual,Legendary,0.01,108.5841105114349
190,150,Whale,Common,0.5,0.04677029936572747
190,150,Whale,Rare,0.15,4.391808540894788
190,150,Whale,Epic,0.04,8.841274936175257
190,150,Whale,Legendary,0.01,9.129648660196164
190,150,Casual,Common,0.5,3.5688673709726078
190,150,Casual,Rare,0.15,16.577200805731984
190,150,Casual,Epic,0.04,4.542449327543684
190,150,Casual,Legendary,0.01,14.107263109135383
191,150,Whale,Common,0.5,0.5413007194455636
191,150,Whale,Rare,0.15,0.7847791297539626
191,150,Whale,Epic,0.04,5.080497883999219
191,150,Whale,Legendary,0.01,7.419865193388269
191,150,Casual,Common,0.5,0.48720742136367035
191,150,Casual,Rare,0.15,14.447873254774006
191,150,Casual,Epic,0.04,10.733565972732533
191,150,Casual,Legendary,0.01,11.507756328314196
192,150,Whale,Common,0.5,0.9212885380011677
192,150,Whale,Rare,0.15,1.7873471733496626
192,150,Whale,Epic,0.04,5.945446700928912
192,150,Whale,Legendary,0.01,7.65018605782168
192,150,Casual,Common,0.5,0.5406343960643856
192,150,Casual,Rare,0.15,3.594668590722841
192,150,Casual,Epic,0.04,6.271460723532411
192,150,Casual,Legendary,0.01,21.782537781950357
193,150,Whale,Common,0.5,0.10771768063321796
193,150,Whale,Rare,0.15,0.3259527994425046
193,150,Whale,Epic,0.04,9.724783190572467
193,150,Whale,Legendary,0.01,92.50998881368083
193,150,Casual,Common,0.5,0.6270805621031423
193,150,Casual,Rare,0.15,2.7908981731792597
193,150,Casual,Epic,0.04,7.848657069402275
193,150,Casual,Legendary,0.01,171.97602260321975
194,150,Whale,Common,0.5,0.09307948630807669
194,150,Whale,Rare,0.15,0.6522100758811107
194,150,Whale,Epic,0.04,5.17567997662921
194,150,Whale,Legendary,0.01,21.05775145713617
194,150,Casual,Common,0.5,0.5080872984824498
194,150,Casual,Rare,0.15,14.949664712672728
194,150,Casual,Epic,0.04,13.249317401448183
194,150,Casual,Legendary,0.01,165.6535460302422
195,150,Whale,Common,0.5,1.1555820746424428
195,150,Whale,Rare,0.15,1.0223533326063676
195,150,Whale,Epic,0.04,1.9650967622838582
195,150,Whale,Legendary,0.01,86.52728185953066
195,150,Casual,Common,0.5,1.0321296593447562
195,150,Casual,Rare,0.15,8.789035579046798
195,150,Casual,Epic,0.04,8.900386484173959
195,150,Casual,Legendary,0.01,89.68307829863187
196,150,Whale,Common,0.5,0.3816041065937914
196,150,Whale,Rare,0.15,2.4807698076446583
196,150,Whale,Epic,0.04,7.286276644499264
196,150,Whale,Legendary,0.01,42.43222470130294
196,150,Casual,Common,0.5,0.7294615490589359
196,150,Casual,Rare,0.15,5.452253492092281
196,150,Casual,Epic,0.04,28.89672653299797
196,150,Casual,Legendary,0.01,54.296197195696905
197,150,Whale,Common,0.5,0.3392946167378641
197,150,Whale,Rare,0.15,4.4237676889585265
197,150,Whale,Epic,0.04,17.683872403642155
197,150,Whale,Legendary,0.01,147.77996492646017
197,150,Casual,Common,0.5,1.0440923486200506
197,150,Casual,Rare,0.15,8.929994217216837
197,150,Casual,Epic,0.04,24.735400342404827
197,150,Casual,Legendary,0.01,20.981022732616605
198,150,Whale,Common,0.5,0.22416298764187448
198,150,Whale,Rare,0.15,0.47285238112417266
198,150,Whale,Epic,0.04,8.927591412251836
198,150,Whale,Legendary,0.01,2.942928690340356
198,150,Casual,Common,0.5,0.511784258480091
198,150,Casual,Rare,0.15,1.9092179245852432
198,150,Casual,Epic,0.04,15.933950955113858
198,150,Casual,Legendary,0.01,17.461111564404117
199,150,Whale,Common,0.5,0.5775315962766431
199,150,Whale,Rare,0.15,2.2246999436373605
199,150,Whale,Epic,0.04,24.57185298419972
199,150,Whale,Legendary,0.01,27.30143829832126
199,150,Casual,Common,0.5,3.46081834311938
199,150,Casual,Rare,0.15,4.594795523712662
199,150,Casual,Epic,0.04,6.218537516837647
199,150,Casual,Legendary,0.01,10.229332209022733
200,150,Whale,Common,0.5,2.507791303945764
200,150,Whale,Rare,0.15,4.610509107049341
200,150,Whale,Epic,0.04,4.876988227506618
200,150,Whale,Legendary,0.01,32.50995880050285
200,150,Casual,Common,0.5,2.901678524416653
200,150,Casual,Rare,0.15,9.845316448181997
200,150,Casual,Epic,0.04,29.399588048260327
200,150,Casual,Legendary,0.01,20.47598416427435
201,150,Whale,Common,0.5,0.16976122668980884
201,150,Whale,Rare,0.15,1.925333341348366
201,150,Whale,Epic,0.04,7.834456321807733
201,150,Whale,Legendary,0.01,6.495804469410898
201,150,Casual,Common,0.5,0.3545325277874584
201,150,Casual,Rare,0.15,1.008485409586706
201,150,Casual,Epic,0.04,1.3396430874335816
201,150,Casual,Legendary,0.01,3.4473647364068345
202,150,Whale,Common,0.5,0.35525289886299405
202,150,Whale,Rare,0.15,3.387399678269928
202,150,Whale,Epic,0.04,4.4005514639605945
202,150,Whale,Legendary,0.01,18.550971334105427
202,150,Casual,Common,0.5,0.3139376078520511
202,150,Casual,Rare,0.15,5.157405465177101
202,150,Casual,Epic,0.04,30.159507596556654
202,150,Casual,Legendary,0.01,203.83197901952016
203,150,Whale,Common,0.5,0.13400336374967264
203,150,Whale,Rare,0.15,1.8200089612737278
203,150,Whale,Epic,0.04,6.752829796023512
203,150,Whale,Legendary,0.01,29.711788631228814
203,150,Casual,Common,0.5,2.4890952730404448
203,150,Casual,Rare,0.15,3.345200867277878
203,150,Casual,Epic,0.04,2.076672083441858
203,150,Casual,Legendary,0.01,4.166667361664265
204,150,Whale,Common,0.5,0.721718793035521
204,150,Whale,Rare,0.15,1.5650089874306876
204,150,Whale,Epic,0.04,5.049385553058098
204,150,Whale,Legendary,0.01,24.43293506891313
204,150,Casual,Common,0.5,1.5999789821957549
204,150,Casual,Rare,0.15,12.717302432313863
204,150,Casual,Epic,0.04,25.354309301007028
204,150,Casual,Legendary,0.01,21.84487130886498
205,150,Whale,Common,0.5,0.24194724189510125
205,150,Whale,Rare,0.15,1.471588881115365
205,150,Whale,Epic,0.04,14.937632772619455
205,150,Whale,Legendary,0.01,16.690729495287457
205,150,Casual,Common,0.5,0.6635623034236539
205,150,Casual,Rare,0.15,41.20262371159489
205,150,Casual,Epic,0.04,21.02699923333579
205,150,Casual,Legendary,0.01,122.7034298008013
206,150,Whale,Common,0.5,0.7553677429152316
206,150,Whale,Rare,0.15,1.9103550375659115
206,150,Whale,Epic,0.04,15.81147735217084
206,150,Whale,Legendary,0.01,9.724797793050755
206,150,Casual,Common,0.5,0.520237670617439
206,150,Casual,Rare,0.15,6.59414436931399
206,150,Casual,Epic,0.04,30.589357457740853
206,150,Casual,Legendary,0.01,102.11761236636667
207,150,Whale,Common,0.5,0.31225526069037945
207,150,Whale,Rare,0.15,2.2438442809877364
207,150,Whale,Epic,0.04,11.73638668077588
207,150,Whale,Legendary,0.01,18.38231372346716
207,150,Casual,Common,0.5,0.2779683912681865
207,150,Casual,Rare,0.15,2.574733023332449
207,150,Casual,Epic,0.04,21.90199543524046
207,150,Casual,Legendary,0.01,181.7801673051314
208,150,Whale,Common,0.5,0.4385586214624013
208,150,Whale,Rare,0.15,1.0398334329807621
208,150,Whale,Epic,0.04,5.577733908375183
208,150,Whale,Legendary,0.01,8.89840206104716
208,150,Casual,Common,0.5,0.32828627732794685
208,150,Casual,Rare,0.15,14.480712136464312
208,150,Casual,Epic,0.04,30.233913289256147
208,150,Casual,Legendary,0.01,17.902797637710243
209,150,Whale,Common,0.5,0.1557299894657642
209,150,Whale,Rare,0.15,0.9842623515413623
209,150,Whale,Epic,0.04,1.139592767023873
209,150,Whale,Legendary,0.01,15.155307842481335
209,150,Casual,Common,0.5,1.124584748396069
209,150,Casual,Rare,0.15,23.29669383906613
209,150,Casual,Epic,0.04,13.229520606438747
209,150,Casual,Legendary,0.01,197.75639879877275
210,150,Whale,Common,0.5,0.6987955139620373
210,150,Whale,Rare,0.15,2.055837750564796
210,150,Whale,Epic,0.04,8.092600321350394
210,150,Whale,Legendary,0.01,30.4347418441487
210,150,Casual,Common,0.5,0.28518534558965686
210,150,Casual,Rare,0.15,3.797390810064608
210,150,Casual,Epic,0.04,16.123512124350366
210,150,Casual,Legendary,0.01,31.304051350484812
211,150,Whale,Common,0.5,0.3368852516414953
211,150,Whale,Rare,0.15,1.2124796058614618
211,150,Whale,Epic,0.04,19.43074851685449
211,150,Whale,Legendary,0.01,34.022032551626914
211,150,Casual,Common,0.5,0.32220239014653657
211,150,Casual,Rare,0.15,40.8831513557565
211,150,Casual,Epic,0.04,34.92533661521412
211,150,Casual,Legendary,0.01,83.2955754217665
212,150,Whale,Common,0.5,0.09251773190425318
212,150,Whale,Rare,0.15,2.142592472887933
212,150,Whale,Epic,0.04,4.087577418795176
212,150,Whale,Legendary,0.01,0.853493738762179
212,150,Casual,Common,0.5,1.1074528486196744
212,150,Casual,Rare,0.15,1.2967181836688884
212,150,Casual,Epic,0.04,43.711847266617426
212,150,Casual,Legendary,0.01,225.1300745235124
213,150,Whale,Common,0.5,0.38459068954002057
